id,reference
168,37.456722036709984
169,6.754833438680052
170,45.840230442514795
171,8.48042645272415
172,35.7818326626911
173,25.450910173946596
174,68.72252216768493
175,29.192115656835824
176,65.93644076934712
177,30.645386659628798
178,75.30724239049991
179,48.79707220746907
180,47.94784642561797
181,37.963833399901
182,66.52858009283034
183,83.9522401067274
184,43.42652119265304
185,82.02927709394287
186,58.49973627085505
187,80.63350053523389
188,45.784815942961444
189,45.698143483104246
190,81.86325086343737
191,55.43637796411069
192,39.270188577666055
193,91.80808315669393
194,75.38432325879154
195,52.990341715040394
196,28.470534204284025
197,64.25015816173753
198,78.17969174477557
199,27.806624749698134
200,52.70731931366466
201,38.90636850697321
202,38.47194507728077
203,14.151214857344101
204,62.72918134629472
205,22.073695953463165
206,28.933709054535456
207,79.88336577194207
208,43.76949119787851
209,55.016483828915554
210,74.59592420832095
211,63.09242376970215
212,54.56019448472868
213,51.930220641606425
214,46.99778534198474
215,66.5983530344336
216,57.25153117012688
217,30.226898661473847
218,47.494465725433464
219,58.62718735305084
220,7.1027056896353145
221,31.952848404018425
222,56.94187450144304
223,39.641050201789696
224,59.74460779315457
225,32.44127652417123
226,10.40440554363359
227,63.96032322262917
228,33.83409591063889
229,81.75867084456065
230,36.40418853435751
231,70.11751629002077
232,43.86564290237126
233,39.60773114322443
234,41.573343608812664
235,46.14757595089141
236,50.654956063552135
237,54.715683924271964
238,35.6011529641022
239,52.398549810212145
240,71.63895458385142
241,47.72763005830471
242,50.78147441921736
243,57.13329175111948
244,64.03816316725171
245,46.55334797491884
246,5.187546395273785
247,44.56281810137237
248,34.76021423800816
249,10.971790860726287
250,54.10930188493179
251,54.45734146960358
252,58.49966451308866
253,78.43807403275352
254,74.83356119089339
255,39.08149235669056
256,13.61864544434279
257,88.74376339074009
258,10.334550582423919
259,82.18566382261926
260,68.5911276347549
261,56.60570993985995
262,30.46754298914353
263,47.77324382766746
264,50.02577201102255
265,55.874029868561536
266,-6.069277966695211
267,80.35017688361731
268,15.855974132495916
269,71.81457371654716
270,51.302941650081735
271,51.16846794649085
272,79.48905194482762
273,19.56384956753506
274,65.70409019120513
275,46.78190897621593
276,52.31479375562039
277,46.33449084731808
278,47.77932651934702
279,44.42176330561084
280,58.095924872765025
281,72.11522181805974
282,7.437342861433002
283,35.441703970781006
284,67.0617934639304
285,53.66579188126912
286,20.53018819067468
287,55.48322308302076
288,43.721373461459606
289,44.53303930746512
290,25.711235029940216
291,14.111127723622754
292,30.316238339866327
293,42.92878479571533
294,54.15651814083897
295,62.90388277394953
296,32.593020036305674
297,6.4995098104291635
298,26.0214472935126
299,69.66378921033578
300,45.26944372876605
301,58.16823224846955
302,34.82638569317863
303,50.684569211430585
304,8.297843661556293
305,6.839923320228941
306,55.06613507905243
307,72.28262229600116
308,53.46584968423687
309,26.267563097830717
310,54.64060365845798
311,49.88938061983547
312,31.130328946096846
313,56.17973013204059
314,52.5634635531189
315,58.0926546408419
316,56.39780752115537
317,68.44063581850763
318,16.695548551491747
319,1.7080984603468998
320,35.897383350042126
321,6.989250202959653
322,10.126728540239444
323,40.65980087633932
324,36.33138203914864
325,29.008512967143016
326,77.33006348778062
327,56.771892360997406
328,71.04780131767052
329,56.401260358939645
330,49.93066730847331
331,76.59783586402922
332,87.27782885674341
333,39.38683299651855
334,34.113344965935376
335,73.62093117601924
336,88.62438780109491
337,41.526843585716975
338,35.200120946119235
339,87.52886883053965
340,77.31226461617794
341,40.38402585857746
342,87.58879812910543
343,43.5076906530459
344,9.101267749304728
345,44.35609331739664
346,75.08104337303811
347,76.28576587476783
348,49.40691556988759
349,40.50759024067425
350,52.55012066134041
351,64.75317998987607
352,56.83210383500273
353,32.845070143872256
354,59.91544740443298
355,38.9752318378234
356,46.65414342067737
357,30.535298047662152
358,49.573640890511925
359,54.20199525727877
360,48.45099507588783
361,45.75220111455415
362,44.36598962761995
363,67.36815418496906
364,14.754536764262639
365,48.512649404182966
366,20.14067134524184
367,60.653149177341014
368,41.23554507294782
369,49.330431584754386
370,28.168337284126586
371,22.616873184551963
372,84.28519592948838
373,53.584471829828516
374,51.51356311342049
375,50.7090289282288
376,8.854868073474808
377,15.117099156200972
378,38.23720166768703
379,25.115121155218127
380,37.54096941376977
381,1.857002531748119
382,3.3232139862542134
383,37.360628740644444
384,83.7128230903397
385,47.982636877769025
386,25.95630017467381
387,53.807337640275904
388,64.45895059557303
389,49.411872692635995
390,47.55324696757872
391,43.09084273325011
392,40.52764100693352
393,16.548353218020907
394,74.73118650713025
395,79.35306440545429
396,5.088316706237816
397,56.94624400080083
398,60.620804742134894
399,9.773801191005571
400,54.406889269360164
401,38.936494679974714
402,20.843617273163314
403,29.57438951844896
404,82.4103660078116
405,14.380248222830947
406,89.98981675743528
407,55.921440739476964
408,49.0091440787722
409,61.79255081972685
410,49.32433998604943
411,43.5918433915615
412,64.85254392910024
413,63.02381086622549
414,81.18920585135908
415,84.61949540957522
416,41.096765812948135
417,37.13516663343467
418,47.82786302775782
419,49.083083454807756
420,32.43874621197547
421,14.547274206170432
422,-6.661289734887063
423,57.08054835113853
424,37.361659678936476
425,50.48711425346764
426,75.52135939524678
427,46.7400153473267
428,31.249215823621338
429,36.81996188247282
430,35.94041740090386
431,25.005774694050196
432,33.051385761639125
433,2.8232543377877093
434,32.1866897921896
435,83.94656926431009
436,53.63716728231252
437,37.404336550095344
438,73.06902869835653
439,57.03232860628785
440,59.837036270366276
441,21.535251326031002
442,27.937816606851417
443,49.669403323186344
444,71.49882709366598
445,54.590069507121825
446,30.96345030475245
447,66.8009651409509
448,46.69464346354069
449,53.6568984529636
450,58.24504194272259
451,0.8284603076555541
452,36.24136188663289
453,65.75557522232093
454,86.47018921951695
455,61.606797432219224
456,35.7904702790876
457,73.33187912893459
458,32.86112829691403
459,79.3775086119341
460,29.78777396454809
461,41.476450300375625
462,55.89713091133889
463,48.5698996023161
464,51.4127052076566
465,77.59979890157624
466,27.39762909750132
467,48.623722676131145
468,50.49214828176301
469,4.921953614408572
470,80.69358381499704
471,41.80362885193817
472,57.86188480741281
473,51.67106553092804
474,74.40390155036937
475,34.010020890635516
476,26.622623575348968
477,36.52214392579364
478,33.5498393106067
479,39.735224660533014
480,48.229731426250765
481,65.89414953031496
482,32.77861319342438
483,33.94946225547915
484,65.61165475052219
485,67.94799863973924
486,66.10703169387162
487,92.12274512090124
488,38.097232363363126
489,45.819716644962455
490,52.623407936987356
491,44.43969842098093
492,53.38950326357628
493,39.83113979053919
494,46.41395097400837
495,23.997848395242677
496,90.70143110418066
497,34.50198622583767
498,37.19405863398246
499,18.157494327004965
500,48.829451722662434
501,54.75061609751496
502,78.57606702201326
503,48.96706477870903
504,15.241255966599567
505,77.66199361747786
506,15.663238972092298
507,29.916618547286863
508,37.72367616075883
509,8.459604832594987
510,41.00675618813554
511,48.186620054279075
512,52.63376967140934
513,24.927585835984466
514,49.12694108126631
515,40.059502807544305
516,28.887866952759996
517,54.522742811059636
518,83.1909541016329
519,36.26884918868782
520,77.55506268006533
521,42.631431774433594
522,72.20559116212915
523,12.14316164981949
524,27.06274961768687
525,69.51547746398595
526,21.456120842457494
527,41.222929799670524
528,79.12531283547783
529,30.96569960691
530,70.79193049204673
531,33.829625098344394
532,56.962688783566755
533,25.031886809649556
534,31.10153413970265
535,74.28511006649035
536,79.3520565971923
537,13.96422557341224
538,46.795990209103294
539,76.1143997626381
540,43.23395775230331
541,64.37701479521525
542,63.648023743447766
543,62.15900341832169
544,17.299351455985725
545,38.475546592344394
546,75.02856186611851
547,26.681204430842623
548,59.50442858501772
549,75.97367931603466
550,37.21259565005085
551,24.24846838889487
552,85.12159358073555
553,24.46398069433749
554,51.814257624521844
555,17.441172710704173
556,82.90500932598891
557,47.70452209575936
558,54.845999066517024
559,37.758410965107245
560,69.7076758500603
561,30.583273863729975
562,45.01133562176352
563,42.52856254486778
564,12.051376900451245
565,37.14552962808554
566,81.33864067791026
567,79.49917438859677
568,29.668112416747576
569,14.64626928555574
570,81.87114646915049
571,57.020263148940096
572,45.279641484617805
573,40.875617983692145
574,38.396839296457834
575,66.98716654697529
576,48.23259706513038
577,43.10511903706508
578,11.727105753239655
579,84.60167840425403
580,75.65414921168619
581,77.80017848943052
582,15.551448784747521
583,48.767793825389376
584,17.662019345189773
585,45.630768069526084
586,40.970566716414716
587,25.331439406046243
588,47.948290104964734
589,55.40274264915679
590,43.44214663944163
591,51.36366641606784
592,44.79611909423629
593,46.25566883372993
594,65.2036378239434
595,69.38973579650184
596,34.18174158369204
597,10.923648311440118
598,51.141653412283155
599,51.264649820315796
600,46.6986116643045
601,89.08440564705481
602,32.27448158979978
603,25.40256871147847
604,37.08224702594221
605,64.59329229959977
606,62.668043068998976
607,64.08531759195867
608,80.57419377465472
609,69.90473857011511
610,61.27728757934726
611,52.675561882078576
612,55.73377420960499
613,43.55786988037636
614,1.5232551097618767
615,48.83842224800176
616,41.94181225677926
617,23.75281238147483
618,81.48879099386457
619,52.06844733202047
620,41.3855813046647
621,93.21089703358277
622,51.88572544654707
623,47.24973931077086
624,49.853352396465276
625,45.02316241350357
626,8.714581134371915
627,48.09234386397904
628,49.031583446209964
629,74.13294640591255
630,31.595234096339453
631,51.5979013695423
632,57.91093606638865
633,34.72484494069769
634,83.834071770148
635,47.23313457523508
636,61.28212666119091
637,8.122528192447174
638,53.97399532034101
639,59.083997234526535
640,37.85425364068469
641,35.93922215636305
642,15.586167631835774
643,72.12193346458368
644,24.02856023731917
645,29.680036575369385
646,46.76428085909111
647,67.75193325978594
648,75.2250053196324
649,27.74527612694598
650,56.792271320821484
651,66.11357726144176
652,9.1174656577575
653,41.223430507618716
654,45.08252012069674
655,48.31639158157036
656,57.05950517279908
657,3.9267872988964534
658,68.0722527731391
659,39.52089989355822
660,36.62329855235394
661,33.14430130725791
662,48.06973059535926
663,48.28855569045015
664,53.05432422257401
665,34.00272406559602
666,19.05565034691018
667,39.83009523864185
668,41.95740241624083
669,49.07177445327383
670,22.620252192946335
671,46.40906499686744
672,33.94349372527836
673,43.42729077545711
674,13.915505017475486
675,51.295562924906896
676,28.834339218440064
677,27.878695035499607
678,59.31328441059749
679,48.9035823692827
680,30.344711516512007
681,65.98044419400155
682,16.687548825208598
683,88.91132800040484
684,30.257261069268452
685,15.625571955240844
686,59.60490781767161
687,75.52258220260143
688,46.46969320694079
689,56.65628441971522
690,39.66246818528957
691,70.84622386846374
692,33.78659045448179
693,68.59958015203281
694,53.26013966259391
695,47.569948536174735
696,9.2567691928637
697,36.204783062144415
698,46.51180717488149
699,34.147360246672626
700,42.12379425542397
701,46.296572877421774
702,12.276933027511348
703,14.776145218998803
704,45.07087013374929
705,26.78454374173314
706,54.36363324009811
707,32.35230363571235
708,55.03426906106924
709,80.58474343472946
710,60.66266497119696
711,34.172661156715236
712,41.52802221057614
713,45.366818604793835
714,35.3233795196249
715,41.86893055821497
716,50.270104031995004
717,53.752687188303895
718,44.87654086517427
719,57.60404294102589
720,24.835729662377815
721,80.55697606129912
722,43.96724989273867
723,39.493929010308456
724,7.332830215083817
725,82.78826113117286
726,32.077848159248106
727,30.402023858114234
728,67.87362383930267
729,43.322726872760526
730,35.08118882759406
731,35.80033222866579
732,48.20043315363876
733,46.040714906856465
734,26.663158269606683
735,47.528799998836675
736,50.691712236474636
737,44.60202644668183
738,25.60011191777863
739,46.441836848003554
740,36.067330010389725
741,33.20559382715992
742,48.968018165695746
743,62.13218126864285
744,32.328019709489936
745,2.721314718232719
746,39.51216373387713
747,46.02000430014365
748,45.323470335428624
749,39.611383190256745
750,83.97633080792559
751,46.43975168215664
752,58.33512217360929
753,24.852253430351134
754,81.57953705765803
755,36.22157108953259
756,53.840639114251104
757,35.034358634218194
758,78.5181639808813
759,67.93891124707463
760,46.550441151810794
761,27.018626887221195
762,27.616238498571875
763,36.68603645563132
764,46.2157628032741
765,50.734767424606574
766,50.435402315558036
767,53.7041200310083
768,53.74537020138594
769,35.421387625816664
770,27.236181497072756
771,19.878712616845686
772,68.34731874457431
773,36.41034078511668
774,31.48901678344547
775,64.82810158075185
776,16.93437571345165
777,79.70296029385709
778,6.594247903020577
779,58.15933692139991
780,13.099134880760086
781,51.37256344549986
782,40.67676339771131
783,56.541907016057095
784,38.8223451799702
785,63.479145619001855
786,62.4363380490925
787,34.159360482647976
788,20.098911239009325
789,33.16733400622499
790,11.979300671369575
791,42.445276248843605
792,38.74598054728433
793,17.749727962285984
794,38.61852730921769
795,55.44265395573444
796,59.635595841416105
797,63.651760607339014
798,38.00298879635854
799,28.76064424518053
800,58.07074176584235
801,78.13821137676223
802,36.27078787955978
803,-5.401182369530396
804,44.88074902578998
805,75.52733747124955
806,47.00912503435343
807,36.1523596960772
808,55.33150459609709
809,80.67929597527868
810,34.72652693876511
811,22.311823451659087
812,54.97169305408284
813,1.1812037904770492
814,16.366727170111517
815,55.63404269306463
816,84.89921216021878
817,84.57426683282205
818,63.3573922920814
819,38.23456643338758
820,1.341564911031913
821,31.175793703952646
822,36.638503638073104
823,6.425690866315172
824,34.7885812748588
825,36.77734902945726
826,38.658390680721354
827,43.62678443954957
828,40.707755075837746
829,11.202316906516618
830,34.66724554145224
831,61.959165214360425
832,58.89981432577892
833,62.63926672481577
834,72.8574886604966
835,53.32561809970423
836,31.12775290404185
837,17.683326056203015
838,42.555288067739745
839,50.256515789271134
840,16.03340070265834
841,34.38444466517385
842,42.33515934968297
843,50.47938979201437
844,43.32510376716691
845,32.637822684709
846,75.88007738871485
847,54.41840927624378
848,51.18768097899412
849,48.28047386593631
850,47.596505824395244
851,64.25301877553953
852,62.52206527814651
853,64.62630894619095
854,48.51883270754355
855,49.87276196545142
856,20.65215714518988
857,81.12314558561738
858,38.968385577970125
859,47.91434340709566
860,21.77669237589095
861,28.91946844223837
862,43.67703926381368
863,28.403446837643983
864,34.948601541139055
865,48.45774014599411
866,23.272040117106336
867,46.22586325907733
868,40.74997879378222
869,15.75143989416592
870,37.19150261346618
871,56.609450543650624
872,63.62671276864009
873,52.27150575673737
874,40.35495352562906
875,41.31634313526151
876,65.30739525909469
877,55.71946309731271
878,14.407968733741175
879,75.69677956232167
880,35.94661069732179
881,22.050180803590354
882,75.03077729530227
883,47.53136928892293
884,61.12578621151728
885,45.18402998219892
886,44.16189583204657
887,87.1725402540796
888,40.273560818748635
889,64.68307549128743
890,83.21618537465946
891,16.587799737424994
892,0.9545579335817109
893,62.60970143841358
894,33.214285699056475
895,60.48188419890495
896,32.55608004608391
897,60.455991892024535
898,47.66458339039467
899,39.61265604957536
900,47.52298331381918
901,75.04178952277857
902,22.938427795423436
903,54.33948423525628
904,27.56131471514109
905,30.395079807760762
906,28.19409130880392
907,57.002511226687815
908,81.78422764479208
909,65.86130915634047
910,59.93373672015062
911,66.64016607406867
912,53.46586730521331
913,79.19011001994141
914,73.53444766816159
915,14.4602586056867
916,9.19800439109147
917,25.893636292767752
918,55.41001618457513
919,71.87075465770806
920,59.839523960267016
921,55.31243639006225
922,36.37396700423324
923,4.658983727518265
924,54.870557386643995
925,44.90341722460947
926,64.15992740748067
927,76.48394219666633
928,74.19755594245925
929,26.378726918834914
930,42.943002382841854
931,58.36971685377341
932,67.37707213632585
933,29.050282627591816
934,40.72218383745598
935,82.51680446734093
936,85.8547199163394
937,20.304350785632835
938,31.266217293449913
939,62.06133128186555
940,48.29918013312879
941,15.182625889202988
942,88.52152498310816
943,63.485256970988814
944,43.79457554594251
945,59.41935079884082
946,17.598545129900845
947,38.85199667738431
948,15.2710533602521
949,27.194343757288728
950,63.0029396719618
951,5.089754487992764
952,57.092299216736265
953,57.49177722806677
954,6.868957799133565
955,48.68681387040313
956,29.727060679926836
957,63.28226838843166
958,15.732618667977551
959,58.86985246493161
960,54.73221893865828
961,37.66891451536153
962,59.98817334736803
963,50.95282917575132
964,34.7906035418026
965,41.01231089586526
966,3.233357540027903
967,56.27934003473295
968,20.956200597970145
969,36.72120201585121
970,79.91416358015519
971,66.43280863268956
972,32.81016154713459
973,48.114695156495884
974,61.04825129773006
975,52.42151156349798
976,50.28409983708218
977,28.29035906878198
978,26.31511636669141
979,56.36577333014603
980,24.850044603950284
981,39.4482494436775
982,40.84526545779498
983,55.15872171615355
984,68.40548681618102
985,57.90353962462086
986,23.988021819762295
987,13.844970735863164
988,58.06757082007633
989,52.017624122926925
990,81.40369622034194
991,15.495394382554895
992,56.5226998854158
993,56.90965634164277
994,8.475045370836725
995,67.03937692218966
996,26.698280301386003
997,53.20638231079268
998,92.02480218993878
999,77.85230168744573
1000,37.5753483446694
1001,38.13032534586128
1002,36.28773003139561
1003,58.66142845608477
1004,42.06044657153918
1005,36.05647423785341
1006,33.589511290587346
1007,53.33523151517275
1008,85.70395021322409
1009,39.90735170703055
1010,38.662100628119305
1011,49.452145447405925
1012,36.31622302783853
1013,53.91659764637103
1014,7.400236924357685
1015,86.61005237323896
1016,56.67942906246584
1017,7.3307787077411675
1018,43.65942379173163
1019,26.288901824935824
1020,45.82681837335463
1021,80.2817793071088
1022,43.55182981279357
1023,30.51788211859622
1024,50.451521666500064
1025,33.204688862956566
1026,48.447549800681074
1027,42.77440113782529
1028,29.45442632083431
1029,82.48002890883367
1030,22.32523971906185
1031,43.790848994893295
1032,56.16081462088496
1033,52.351313811754586
1034,29.935727104963448
1035,50.73020722508693
1036,68.64238762148457
1037,46.372338384525904
1038,63.86827002386869
1039,48.849589066721116
1040,80.16349963319047
1041,22.295343369609807
1042,12.728968868117018
1043,20.08276024291608
1044,38.51298796805788
1045,39.83679599077991
1046,49.73539837521581
1047,55.79944476827805
1048,43.92248991741364
1049,8.869131392626226
1050,64.40731858012175
1051,51.94345863956375
1052,15.540061697561846
1053,66.80071447077762
1054,24.856689416939354
1055,82.75324920521939
1056,19.43591605179016
1057,39.04565880984201
1058,26.495468055784258
1059,46.190083935650044
1060,34.06080549486062
1061,51.26618230605075
1062,55.58021865347643
1063,60.795401797980894
1064,21.979320848908134
1065,52.41175240814668
1066,52.32078850927434
1067,20.570679898601433
1068,28.907804806702885
1069,77.03436748688586
1070,65.40087474020571
1071,53.702893374792524
1072,25.473167236523302
1073,50.22963284509227
1074,77.88660586544074
1075,54.059725653836665
1076,49.02677233455056
1077,73.19967868874485
1078,53.68645725226637
1079,26.789535560139896
1080,75.87570059167604
1081,34.88720669503514
1082,82.00362154901374
1083,37.444590297231166
1084,50.61432010533686
1085,53.408403135206605
1086,39.441374861564604
1087,50.55446526153255
1088,62.33540445174353
1089,32.42540774463648
1090,49.17954238917029
1091,53.85464375206768
1092,46.34837107411565
1093,85.73336952436131
1094,28.72743326640967
1095,22.64558456135764
1096,74.94687614558788
1097,25.26538145874472
1098,47.04500145568227
1099,39.957976123063666
1100,29.092272761808722
1101,33.53673330635398
1102,37.4841069553152
1103,53.02664675908391
1104,66.09506150954496
1105,27.521199146443205
1106,37.2613016225621
1107,36.14204286849584
1108,66.7608237306685
1109,52.83261017833952
1110,35.41343828972796
1111,54.39202584556399
1112,41.48546540872308
1113,35.45189447797848
1114,40.805748181164354
1115,88.68079745137942
1116,10.459174708152396
1117,51.41353439505326
1118,71.80154006131181
1119,86.07352923234889
1120,22.78531840535218
1121,32.92159771244895
1122,58.19447242749841
1123,83.5225646429804
1124,32.3023073517262
1125,44.78822916746805
1126,53.00779746184692
1127,20.55598475766969
1128,20.918243891248302
1129,19.862132232973636
1130,54.77094469180555
1131,45.732535515374366
1132,36.87673650059383
1133,70.90583128572067
1134,42.752397289901566
1135,56.96482717972032
1136,83.43410121005167
1137,16.365520367638265
1138,31.643987086974956
1139,55.327352639624436
1140,59.520507963490516
1141,61.41866232903285
1142,90.2532810660984
1143,59.407851227157565
1144,30.97509975847943
1145,65.58054000215554
1146,84.93626345383541
1147,26.765622061002187
1148,32.12934799992565
1149,63.7499645279036
1150,55.23591773149728
1151,56.452711696158914
1152,32.963432657573314
1153,46.207463147461795
1154,85.26830541123286
1155,81.41462878192081
1156,39.85979248560015
1157,79.23969329263467
1158,75.543560060633
1159,54.607141996862396
1160,51.21454858061507
1161,60.49566820297312
1162,50.648339537056884
1163,67.45246433280458
1164,51.01737409909172
1165,12.394048697951664
1166,30.873383908887547
1167,39.599744496999904
1168,26.24413629157818
1169,43.84238694438035
1170,39.884519894974396
1171,41.50222815316225
1172,36.317545308741856
1173,85.2834534837146
1174,44.694107758008016
1175,34.33575534783242
1176,52.2745853743383
1177,57.84392128721741
1178,25.929130704139848
1179,50.592914309830974
1180,22.449929445137226
1181,32.56662400107741
1182,51.27476449192868
1183,40.51814081972445
1184,41.54517067364337
1185,27.399162940059306
1186,18.939190725219667
1187,76.63630425343902
1188,51.68969767203
1189,21.31516118632928
1190,27.834688964464014
1191,57.88593764999092
1192,17.19857407437481
1193,88.89171476663677
1194,88.21412399633905
1195,81.59038184414297
1196,50.40429219484657
1197,9.043839171635273
1198,14.43212961380129
1199,34.965222816609035
1200,4.71178906737326
1201,57.02829357573527
1202,42.17177357779922
1203,39.869367672565886
1204,50.76737624062315
1205,4.28915159964475
1206,31.146621494369903
1207,41.69482180922652
1208,77.53930276030832
1209,36.38647074935831
1210,30.862406793981222
1211,81.40610260914795
1212,75.0537775242141
1213,37.94396203508474
1214,60.445857580474566
1215,53.580768372715504
1216,45.06289231592097
1217,32.83694482772824
1218,57.52770598288961
1219,30.03889490179916
1220,49.486955050338906
1221,43.88418636925101
1222,77.32096968966553
1223,45.93687275385773
1224,38.388076826093204
1225,80.10244675985453
1226,37.72598645631941
1227,51.255452901412816
1228,60.09834471145722
1229,58.78924436750299
1230,59.53320842331216
1231,83.66466605619507
1232,70.68001118556779
1233,32.19948157911191
1234,12.17752402317964
1235,15.763560495538119
1236,87.20684505686309
1237,56.06713472334218
1238,69.27695494420425
1239,38.43103262823798
1240,30.472470073050744
1241,74.71250419897913
1242,50.832989177173815
1243,30.97702923989769
1244,75.23631306370103
1245,33.37814041402512
1246,53.34242513371862
1247,47.04132318633421
1248,81.4214737415943
1249,78.14029020209789
1250,74.8645053214035
1251,86.07577578265874
1252,-3.8334964383773027
1253,57.597965879229804
1254,74.07132848245642
1255,31.63360893603117
1256,34.19716621468269
1257,69.43428610982673
1258,68.10893247392632
1259,81.64561350946397
1260,50.41598474862545
1261,64.57330488554358
1262,70.26689073507899
1263,29.637365436450033
1264,35.197757835744056
1265,50.45083094915506
1266,46.43345465171309
1267,35.59167902795335
1268,84.70000370276907
1269,43.79461942029217
1270,56.85107499524655
1271,41.959367941794866
1272,67.01472559017435
1273,50.656455902682
1274,46.18925340331599
1275,9.924668743225325
1276,75.10798333149901
1277,1.6315679764970845
1278,3.054451743882673
1279,41.812486387066784
1280,56.77658717403956
1281,37.40529649924107
1282,71.66774265001737
1283,83.39864888188912
1284,44.133287969386245
1285,83.2389879010727
1286,28.191078244297255
1287,51.57159061649372
1288,18.32630069892813
1289,-14.277877046536958
1290,71.35708730742931
1291,67.22783811011338
1292,50.19166975876729
1293,71.17030724970346
1294,33.19790497188612
1295,9.846189759310548
1296,75.10153665850382
1297,72.95325895209216
1298,46.593823995916296
1299,29.723000357055664
1300,24.009791628088923
1301,51.577417614425485
1302,34.745076154350635
1303,44.85186770827296
1304,42.355425976752386
1305,45.06107073939845
1306,50.09562471137447
1307,23.506326692502782
1308,24.21583490376825
1309,52.539977606170055
1310,44.96505737882673
1311,44.76040014185212
1312,57.74991437508167
1313,38.012708369895535
1314,54.57701969565804
1315,49.73853050729195
1316,51.99958544397275
1317,18.34244533668972
1318,79.64452781065225
1319,7.432516117308921
1320,31.134298938058045
1321,51.900804610797174
1322,65.62536814117297
1323,4.881788279610053
1324,20.537084911420852
1325,72.33829634141648
1326,26.0221210479047
1327,57.4151321602087
1328,65.13714709788594
1329,7.572649040722698
1330,37.956784723599384
1331,28.94922821845972
1332,40.69703244937907
1333,48.05955691643227
1334,38.713878655982334
1335,43.599040096524476
1336,20.476456621786767
1337,49.755136014805274
1338,55.394753857272676
1339,79.5656494790975
1340,39.598610268917604
1341,80.06037055783098
1342,24.570116625166328
1343,55.2597817807377
1344,82.7341162997013
1345,20.877960746445027
1346,11.46282228613244
1347,86.43389411566051
1348,53.51414170803997
1349,46.987258268961675
1350,39.51746175556966
1351,71.80708568712384
1352,59.18134983293419
1353,36.510865081864154
1354,18.40293810019471
1355,35.95240388980748
1356,41.866455163914054
1357,52.029413476415804
1358,35.69538269059492
1359,84.13017407037393
1360,42.07101381443978
